Id,Price
11910,212241.535859375
11315,172698.375
1733,146370.775625
3910,375096.5959375
7552,518229.2515625
254,186041.32921875
5222,204209.973671875
8314,240194.8978125
16743,205146.308984375
10335,112131.07234375
8226,277944.1634375
12254,232982.906640625
13152,204337.80765625
15020,200067.32796875
16349,224293.9570703125
11924,158213.4921875
12543,187688.68265625
14114,234970.96875
12318,268176.194609375
15383,186359.4096875
6679,221034.05171875
635,191503.19890625
15993,283055.5
11375,166566.38859375
11216,185632.827265625
15401,237405.055390625
11301,174292.88953125
13804,257931.450625
10839,188363.79015625
1588,344868.759140625
3596,194352.393984375
5816,166568.10203125
8099,146524.26109375
6551,198365.50015625
14075,451258.3734375
13431,205962.976015625
9481,335053.688046875
5295,149402.786015625
15859,349720.651875
10634,386215.113984375
444,213934.84453125
11686,276785.2996875
1213,211535.584140625
13970,129388.34515625
6849,419723.53734375
9911,162108.666171875
5649,160743.38921875
7184,150475.2225
5877,287767.729375
1655,297061.358984375
15301,193537.52875
12389,238946.72703125
5241,266300.610078125
7048,165283.755390625
10574,132608.755
8593,155907.886171875
4752,175874.2
14663,173816.0478125
10994,212753.23140625
87,76097.9859375
5132,126939.531875
6372,378010.2025
7411,314434.8728125
3319,248286.2909375
9355,124260.4896875
5139,257788.048125
56,288623.869375
3249,175955.2990625
5047,80991.881171875
13238,321697.51671875
2190,220345.8025
15599,170451.59546875
6542,164239.9778125
1968,163672.6121875
5630,160473.596328125
9157,261421.125234375
789,175189.48796875
1413,271597.22984375
12514,260679.5521875
13459,146783.373125
1345,255591.60484375
4034,208588.92796875
15169,150958.441015625
6770,237269.59453125
3334,198499.0078125
12998,163930.54265625
15870,237335.8228125
1871,162352.821015625
5770,170393.867890625
13196,106687.8590625
7633,219343.7115625
10699,222173.4565625
15470,200008.28
1903,517239.3775
13860,224643.632109375
7649,156357.45515625
11043,201832.47265625
2922,240523.06453125
7538,296970.15828125
9477,117974.49234375
117,458268.216875
1457,257141.695546875
7082,165574.55296875
3053,260960.83609375
12522,135732.878046875
5744,504574.401875
13566,409599.52859375
1464,135150.257578125
3852,110693.169375
9557,236786.6496875
14719,392914.27390625
13978,163141.44625
3286,154598.716328125
13019,338676.6225
1421,136430.94296875
13502,177159.63265625
14811,152554.61390625
9297,254215.2282421875
7749,383962.85921875
16555,143161.83625
14576,193180.221953125
12766,162668.790390625
4679,162439.441796875
10033,203308.382421875
11231,281046.8815625
15112,134225.7315625
10617,181216.58375
2175,171822.27265625
16502,473787.6703125
10106,189896.0575
12561,156444.772890625
15907,317844.8471875
8069,122405.283515625
8316,138140.832265625
12343,247804.647734375
12092,126217.87984375
1527,190687.545625
10010,278277.618203125
655,110109.51359375
10549,143977.36578125
3248,120659.986875
13499,326180.94140625
14959,206969.296328125
6070,164900.985
11360,236846.523125
12102,199188.926953125
11870,314389.21578125
3713,120673.4087890625
3230,150584.6934375
7742,229157.78578125
15092,357102.684609375
8728,337867.04359375
3386,145924.82375
9409,149535.895
16545,257289.665
3127,164940.15203125
11344,176551.825625
2112,222119.2909375
7310,234816.021953125
6313,208042.395
3681,403503.74640625
5114,256868.518671875
270,150378.064765625
14350,177748.18890625
12223,362819.008125
1066,146813.87375
16116,397829.154140625
11410,487374.210625
4088,160066.28453125
5956,201698.35
14669,141187.9765625
13871,138088.1521875
4126,224812.036640625
12114,197774.434609375
16607,170499.51125
4266,209972.86078125
13518,200110.51546875
11856,274546.253125
3885,237362.53796875
8891,175481.874453125
4964,180557.603359375
7696,152385.325
6894,121897.620546875
9766,171142.2934375
4800,148180.669765625
2840,185811.08703125
4743,193621.334921875
13562,491271.0875
8301,203059.56765625
5405,180516.232578125
1535,167886.629140625
9073,134026.7846875
1698,338922.38359375
12262,236192.97359375
6794,180947.01796875
12701,188128.247421875
8432,181569.0796875
13540,125999.8815625
8629,149396.12640625
1440,181308.8425
8596,203658.8842578125
9575,275862.198125
14976,113689.7809375
3149,227422.75828125
5157,145290.027734375
10748,175233.984375
9719,324994.550390625
6376,186561.73984375
9733,169519.875546875
4749,200205.138671875
4994,364275.46234375
538,188819.973046875
5512,131874.76671875
9778,138660.035
9761,144204.4246875
3174,402310.88265625
13429,197072.5596875
10467,70045.2231640625
14129,185503.46015625
13608,237521.45265625
11106,148542.220859375
12048,177974.6578125
1054,355532.246796875
3582,207000.555625
1566,145603.11953125
11529,152221.132421875
11859,144305.0140625
10582,149530.84703125
14907,384848.73046875
14039,161101.957265625
10489,166204.048671875
3331,311417.76125
10153,250957.600546875
5271,156756.08203125
11871,361132.7759375
776,129813.0659375
3994,138273.02109375
9433,71583.80890625
14275,145397.799765625
8030,246716.05484375
8169,234083.58609375
8053,188925.14265625
4822,244878.2390625
13197,197213.05171875
13634,268869.3546875
8951,174082.053515625
12176,260488.058828125
15471,137684.96171875
14962,154850.299453125
12512,124927.929140625
8697,490197.78875
7095,203705.948515625
13639,199133.658515625
16660,191217.113125
5848,145251.99703125
5386,168472.260625
10880,283606.267109375
3954,181301.4134375
13426,285417.599140625
5966,217203.92921875
16315,287997.2965625
7455,184598.259140625
11071,236780.3746875
14740,205704.958515625
16087,189473.720234375
8931,219805.406484375
15289,159719.52671875
16089,266133.132890625
12128,185578.57421875
4724,204889.396875
8585,211971.506953125
7188,240987.028984375
5423,145799.123828125
10488,186448.65015625
5980,214709.779453125
8376,242445.529296875
12397,131581.025625
16496,183224.60390625
4891,252485.3191796875
9710,144982.6503125
6339,172851.4765625
244,214197.0034375
5002,238638.12875
5358,160988.035390625
7636,152085.864140625
9361,327069.939296875
3601,116076.418125
15755,152859.395859375
172,185339.252109375
3037,343241.0121875
577,232601.1125
3607,199495.348671875
2515,106130.468359375
10413,150160.827421875
10511,222370.715
4637,388271.566875
12736,286624.93765625
9534,235754.333125
11641,157409.4909375
10419,276179.43546875
15313,157027.160234375
14915,189171.14125
12409,391787.0940625
9405,130698.7078125
14066,207413.00453125
14108,194473.4846875
11931,235196.193671875
11464,326248.436328125
926,153847.601015625
11190,223426.936640625
10260,184867.008203125
12712,202881.57703125
1234,211300.494296875
11608,122230.435859375
3776,271268.68421875
4881,198108.75875
10266,206589.949921875
3262,242926.86140625
3576,353566.584453125
16604,422747.182890625
8041,166221.90359375
10691,230461.34546875
8357,182321.788359375
11661,149542.4575
4453,247507.847265625
15936,221583.04046875
8463,284144.6551953125
15770,231156.0596875
466,169821.138046875
14965,88292.136328125
11227,170839.802890625
9894,292645.869296875
11746,211356.7803125
4118,142143.01875
756,350898.302421875
15589,182898.182421875
109,315667.55765625
5778,222459.609296875
1731,87148.9412109375
3450,147435.406796875
2961,196147.743046875
222,174514.44828125
11454,414040.7578125
7339,188296.238125
12096,122346.461015625
14074,205284.671484375
4058,269606.08546875
6603,237893.736171875
3289,117645.8559375
16681,284227.27
8200,344295.042578125
3343,303434.242109375
7802,188921.33296875
2082,311906.89640625
217,254440.408203125
1720,177964.433671875
7224,263203.871796875
6176,151175.712890625
12571,292138.730859375
16666,376544.79546875
8908,210223.2715625
6914,169580.889921875
5428,225143.94890625
381,180768.3446875
3991,200196.70515625
16365,239377.46734375
1046,189630.12078125
391,152869.4725
9212,345130.9640625
3022,187359.15765625
9961,108440.051171875
6764,282569.603125
7720,180836.010625
4809,220657.5546875
8877,276105.95984375
7817,193585.33203125
10614,121084.481953125
5553,285822.9421875
16488,141310.368984375
11002,175684.817890625
13592,292869.91890625
15050,215533.64453125
13553,270347.50625
9041,203761.600078125
5461,390489.52453125
16274,301429.937109375
2138,121604.107734375
6245,179729.445234375
8245,226118.67171875
6491,215938.07484375
13218,212911.94796875
13101,101741.0390625
10462,146825.29328125
4079,182277.364453125
1506,497273.090625
14107,136492.553515625
12215,278892.63703125
11576,368952.659296875
10567,217527.524765625
12713,226708.36359375
1468,519483.395625
2549,270140.291875
4172,237469.4865625
12380,233284.9415625
3513,98784.2709375
8165,271383.95484375
1127,209589.45203125
14601,353648.826171875
15526,322373.558125
986,371140.41765625
14968,209927.47671875
9348,197086.832578125
6317,270751.451953125
7497,90902.9728125
5079,324229.59125
528,173359.361015625
10964,140785.998984375
5812,324256.945234375
11022,204900.7984375
16251,137739.507890625
5863,118644.35421875
8664,220374.780390625
5396,148429.238359375
6917,259688.212578125
12776,138189.458828125
473,252468.64328125
13333,217853.4625
13023,186255.548203125
7357,202246.473203125
10955,495278.8546875
11914,359530.50984375
12535,145523.779921875
11205,144115.754765625
13209,191569.943515625
16119,411110.04703125
2174,258615.8521875
4834,197566.714375
10151,182554.36875
5584,213444.578671875
6672,218014.53890625
12858,265734.86421875
5106,197294.484609375
8884,180359.03640625
13766,182225.02515625
12556,132572.258515625
12910,237563.6546875
6258,136728.516796875
7100,249941.28015625
1793,171467.62875
3335,169470.209140625
12835,174801.3059375
10591,149927.009765625
15707,287735.979375
16389,163542.474140625
7440,343771.686796875
6293,182785.77703125
3937,194161.439453125
16527,203349.710546875
5102,232173.1071875
10734,351148.613515625
7986,151619.533203125
6495,121419.948125
9571,241968.098984375
5131,215696.6846875
10761,266918.350625
143,443927.52578125
13829,170597.43921875
13662,247095.460078125
1771,142896.210859375
5448,201807.582734375
8594,160229.29578125
12038,200256.34796875
16471,162965.024921875
16764,145142.570078125
1282,174418.582578125
15101,264875.8478125
9473,146334.500546875
2324,462968.0590625
14448,249252.31953125
6000,71338.9433203125
2077,128885.84171875
12960,240602.9125
15837,202305.57265625
8805,233760.083671875
9987,233427.426484375
1580,374805.510703125
11089,130850.21875
10926,224966.20234375
12773,440407.4671875
6490,294487.303671875
10858,124017.5625
2831,110667.508671875
16326,151584.785390625
371,216835.118984375
8852,196498.94609375
6713,267689.468359375
4230,205197.434453125
3639,224021.616796875
3642,198595.11078125
5149,198153.07578125
2861,198961.375
13300,80360.44109375
2807,323657.88609375
5919,102463.97390625
12716,482143.7184375
4271,248974.299375
16055,242654.668828125
3747,411498.99375
5857,251703.76671875
6884,294504.306015625
16027,284306.4628125
3512,386951.71484375
5181,181384.761328125
16732,281162.64109375
1908,188124.822421875
12082,166373.120390625
7286,136925.101015625
8216,146123.4265625
6929,330030.41640625
3950,352075.429765625
12479,181685.46390625
877,134313.905703125
1366,186303.053984375
384,136866.644609375
5767,207993.2728515625
6910,158554.60578125
187,197964.864609375
10164,302714.888671875
8603,231858.381015625
15834,199737.634921875
3078,125361.996484375
3479,254492.58109375
6671,226000.3382421875
6078,176355.388515625
16271,155936.4696484375
16191,166259.164296875
11544,186890.09953125
7781,205828.8309375
14918,253033.40265625
6238,176960.33171875
12989,222625.25765625
11907,187261.288515625
9696,150144.318203125
14084,318125.7909375
3895,151120.586796875
4367,189731.873125
8453,64207.31953125
7638,343540.1153125
8373,245442.5421875
4674,176666.18109375
15787,139935.620390625
5903,248618.21421875
13679,191543.365390625
9018,386606.34203125
15823,298154.0075
13289,152118.0140625
9896,199108.902578125
14436,191370.65859375
5547,242396.0271875
4048,315732.44609375
16579,203948.841953125
8550,188356.737109375
9385,316872.079453125
5242,156822.88796875
31,248748.86046875
6144,250523.4934375
3990,188265.277734375
2523,87316.07890625
12608,264247.34265625
7234,176095.789375
15264,196436.838515625
9623,221875.08890625
3161,316291.40765625
7425,104640.34828125
13021,285243.701328125
4044,152925.7071875
15411,234587.819296875
979,310369.446640625
5514,234261.818203125
4817,167108.233359375
2115,194180.7684375
10571,258598.70078125
8992,220323.31296875
15546,195881.743359375
11359,136146.190625
11972,172180.756875
12838,185730.26234375
5948,132003.720390625
422,327816.387890625
4855,143375.98359375
16197,116590.71234375
8926,336468.43984375
5703,178702.95734375
8848,214461.73359375
7039,320993.983984375
3806,161751.405390625
15154,217853.074921875
13132,192883.23640625
7438,201183.66375
4398,240763.69140625
2440,189048.365234375
3751,168779.716875
1476,181661.92859375
2264,246575.267734375
16444,177814.92484375
10704,169935.442109375
4033,146796.99921875
4508,119511.67078125
16290,245440.880234375
10387,202175.9715625
5457,144922.0259375
4910,283301.00921875
7451,217107.59421875
10732,163516.16421875
8015,141982.331484375
6148,183951.95578125
5892,257143.9153125
7825,214478.096171875
6851,246866.08046875
6633,227313.801953125
2139,289387.890625
10213,272941.436171875
2830,226086.4384375
13907,132960.678828125
15897,357026.6865625
8311,177595.909375
14230,220050.891796875
3878,202968.622734375
13732,178408.1303125
12110,176897.243828125
10675,370348.093828125
12946,132704.139921875
16754,231878.13015625
4394,279566.5953125
16728,171139.27828125
14378,346428.92484375
9949,175069.59625
994,187870.09265625
13258,152732.731640625
5883,355144.68234375
6933,277308.5571875
13193,228068.55578125
13286,169101.76921875
13407,400998.16328125
7512,125330.729296875
7221,194703.444921875
14428,149919.09203125
1740,193528.95046875
3,133584.363359375
12952,225468.04015625
11537,138649.82734375
2558,142248.3221875
14081,268737.0325
3517,231865.65921875
7149,225269.7534375
15777,113768.04015625
8995,252408.510625
826,265213.82859375
509,249262.779140625
14875,250605.864375
6591,181751.990859375
11283,99435.941015625
9897,255320.22984375
14902,185692.763828125
14291,167335.37265625
3162,238385.02234375
4206,215394.13375
11580,199718.61140625
2007,232532.915859375
14939,234224.4276953125
13572,163552.41984375
10720,141809.48359375
4253,304141.4409375
10857,119241.652265625
6254,199985.48984375
14681,157103.221796875
8080,125192.46453125
8006,182039.826953125
13135,190434.81
4527,294502.19515625
12688,208182.23359375
15920,117313.92421875
16786,128937.084609375
16637,181371.75796875
949,150240.94515625
10696,279349.0309375
605,239508.6119140625
10819,211068.15734375
9490,167851.19109375
1813,222236.20234375
15958,341874.44625
10873,384101.66
14381,177195.21515625
5745,141799.318359375
286,311497.8153125
14799,281517.45421875
437,155293.37484375
12172,73096.6369921875
8534,142861.298359375
14463,414400.064609375
13672,175136.526328125
6720,198037.7415625
16057,216474.05421875
2659,477561.7603125
11649,162734.455625
4478,134260.00515625
555,293545.405703125
4819,261871.300078125
15188,329962.1984375
16115,188875.771015625
11427,118605.115703125
15483,162828.44578125
829,187778.093125
13576,255300.2559375
13810,198848.379296875
1052,150818.445546875
10673,163365.44578125
8525,353273.58015625
13154,288460.74296875
13856,159778.0840625
5125,249940.2384375
5551,194088.560234375
14262,247781.134296875
8872,142799.53453125
10341,234888.734609375
7231,165750.433515625
10950,206668.555546875
4031,164886.752578125
13852,107947.268515625
5886,279628.750859375
859,375772.7790625
9436,185109.456875
13638,283851.847578125
15337,204613.68890625
5506,258111.2340625
13550,106893.59125
12630,158299.195703125
6466,142338.76765625
3282,145296.178671875
4474,155791.212734375
138,225854.0478125
15490,204506.6321875
11584,230217.56625
13309,142032.7840625
8860,330262.074140625
14037,181963.693671875
1329,230697.38453125
2198,556082.708828125
1210,362441.894609375
10076,199251.87484375
6692,322561.36875
6074,94908.014296875
13921,166282.196640625
1646,367706.299921875
11676,191486.029609375
683,117686.286015625
4839,136637.384375
12392,138956.44796875
5206,191713.66140625
9104,329186.56828125
15554,170789.9553125
1590,219070.67578125
7894,340077.66671875
9286,140045.69171875
15364,340146.896015625
8260,277253.908125
5746,119524.689609375
3357,229175.093671875
4755,182904.59734375
5896,118414.401328125
16520,204493.644765625
8880,219937.230390625
9321,227160.62578125
16463,156879.93953125
4861,164971.386171875
5687,288330.33265625
2785,319689.24734375
5571,296738.578984375
11070,465594.1875
11577,214121.743515625
3993,161946.66140625
10908,238804.9975
3696,205723.32984375
1755,131465.618125
4053,193033.146875
11954,238173.46625
15294,179616.04203125
12452,195519.02515625
2202,146812.3884375
13564,218874.96625
5134,228674.813984375
7447,134861.431875
5929,133535.79390625
16714,190116.67484375
13005,302526.95640625
11740,241028.06
3535,176609.035390625
11837,239545.8890625
7382,187341.2578125
16709,227199.98859375
5908,276876.101953125
16333,235236.393125
14776,240942.7234375
831,181575.809453125
5944,182775.088515625
1764,295221.8484375
5782,149237.160859375
7091,282803.31875
7871,181974.416328125
10449,177589.551171875
15137,102882.033203125
2181,290707.613359375
8667,332035.979453125
4207,250925.93
3528,202671.66921875
5611,132357.13203125
5894,219423.46796875
14255,152928.336796875
16064,151095.55078125
